fill	x	y	key	showSelectedlegendfill	clickSelects	showSelected1	showSelected2	PANEL
transparent	0.185072884894907	-1.37985222757083	9 0.185072884894907	sub-optimal	X1<0.185073	5	9	1
transparent	0.193099119700491	-2.52810918040041	9 0.193099119700491	sub-optimal	X1<0.193099	5	9	1
transparent	0.209804961457849	-2.20619585139278	9 0.209804961457849	sub-optimal	X1<0.209805	5	9	1
transparent	0.22878497641068	-1.90737182540898	9 0.22878497641068	sub-optimal	X1<0.228785	5	9	1
transparent	0.24782305106055	-1.63050066670505	9 0.24782305106055	sub-optimal	X1<0.247823	5	9	1
transparent	0.2660762706073	-1.37472408130236	9 0.2660762706073	sub-optimal	X1<0.266076	5	9	1
transparent	0.275551112601534	-1.13944664273079	9 0.275551112601534	sub-optimal	X1<0.275551	5	9	1
transparent	0.279929986572824	-0.924332338538505	9 0.279929986572824	sub-optimal	X1<0.279930	5	9	1
transparent	0.284796578576788	-2.11087436564968	9 0.284796578576788	sub-optimal	X1<0.284797	5	9	1
transparent	0.286204032832757	-1.8230071564581	9 0.286204032832757	sub-optimal	X1<0.286204	5	9	1
transparent	0.287516793585382	-1.55217596893833	9 0.287516793585382	sub-optimal	X1<0.287517	5	9	1
transparent	0.290062354761176	-1.29828982157103	9 0.290062354761176	sub-optimal	X1<0.290062	5	9	1
transparent	0.294476487673819	-1.06152428458308	9 0.294476487673819	sub-optimal	X1<0.294476	5	9	1
transparent	0.303634547744878	-0.842378611437862	9 0.303634547744878	sub-optimal	X1<0.303635	5	9	1
transparent	0.311019049375318	-0.641768603613482	9 0.311019049375318	sub-optimal	X1<0.311019	5	9	1
transparent	0.31768971902784	-0.461177889696348	9 0.31768971902784	sub-optimal	X1<0.317690	5	9	1
transparent	0.335497342864983	-0.302910781087849	9 0.335497342864983	sub-optimal	X1<0.335497	5	9	1
transparent	0.348180329776369	-0.170534160647343	9 0.348180329776369	sub-optimal	X1<0.348180	5	9	1
transparent	0.354925496852957	-0.0697007673492642	9 0.354925496852957	sub-optimal	X1<0.354925	5	9	1
transparent	0.367060573771596	-0.0098252938314829	9 0.367060573771596	sub-optimal	X1<0.367061	5	9	1
transparent	0.44543250114657	-0.0100456142916503	11 0.44543250114657	sub-optimal	X1<0.445433	5	11	1
transparent	0.457439052755944	-0.0833225944142537	11 0.457439052755944	sub-optimal	X1<0.457439	5	11	1
transparent	0.462654642178677	-0.218418553679859	11 0.462654642178677	sub-optimal	X1<0.462655	5	11	1
transparent	0.476290705264546	-0.0320061907054363	11 0.476290705264546	sub-optimal	X1<0.476291	5	11	1
transparent	0.501527497195639	0	11 0.501527497195639	sub-optimal	X1<0.501527	5	11	1
transparent	0.533477914985269	-0.0320061907054363	11 0.533477914985269	sub-optimal	X1<0.533478	5	11	1
transparent	0.557755292858928	-0.218418553679859	11 0.557755292858928	sub-optimal	X1<0.557755	5	11	1
transparent	0.568081426783465	-0.0833225944142537	11 0.568081426783465	sub-optimal	X1<0.568081	5	11	1
#FFA500	0.599224032252096	-1.51056857654334	11 0.599224032252096	can_split	X1<0.599224	5	11	1
transparent	0.780066763050854	-0.255398605322419	4 0.780066763050854	sub-optimal	X1<0.780067	6	4	1
transparent	0.783065955736674	-0.0823266619227496	4 0.783065955736674	sub-optimal	X1<0.783066	6	4	1
transparent	0.798138087731786	-0.008384720399782	4 0.798138087731786	sub-optimal	X1<0.798138	6	4	1
transparent	0.811128479079343	-0.00781638291443798	4 0.811128479079343	sub-optimal	X1<0.811128	6	4	1
transparent	0.812777684652247	-0.066437990733732	4 0.812777684652247	sub-optimal	X1<0.812778	6	4	1
transparent	0.823572244727984	-0.176144866063275	4 0.823572244727984	sub-optimal	X1<0.823572	6	4	1
transparent	0.836909996694885	-0.332480557112753	4 0.836909996694885	sub-optimal	X1<0.836910	6	4	1
transparent	0.846959815360606	-0.0142729741568388	4 0.846959815360606	sub-optimal	X1<0.846960	6	4	1
transparent	0.86069655767642	-0.0762438021586611	4 0.86069655767642	sub-optimal	X1<0.860697	6	4	1
transparent	0.87679094739724	-0.0243185884484873	4 0.87679094739724	sub-optimal	X1<0.876791	6	4	1
transparent	0.886360694770701	0	4 0.886360694770701	sub-optimal	X1<0.886361	6	4	1
transparent	0.892978051677346	-0.0243185884484873	4 0.892978051677346	sub-optimal	X1<0.892978	6	4	1
transparent	0.901385988574475	-0.0982043785724471	4 0.901385988574475	sub-optimal	X1<0.901386	6	4	1
transparent	0.916760126361623	-0.224573539967487	4 0.916760126361623	sub-optimal	X1<0.916760	6	4	1
transparent	0.936779780313373	-0.408745486478047	4 0.936779780313373	sub-optimal	X1<0.936780	6	4	1
transparent	0.944541693083011	-0.659290001686703	4 0.944541693083011	sub-optimal	X1<0.944542	6	4	1
transparent	0.945256063947454	-0.989634054410466	4 0.945256063947454	sub-optimal	X1<0.945256	6	4	1
transparent	0.95451391255483	-0.31383167452239	4 0.95451391255483	sub-optimal	X1<0.954514	6	4	1
transparent	0.969223821070045	-0.574612647570746	4 0.969223821070045	sub-optimal	X1<0.969224	6	4	1
transparent	0.974826205405407	-0.956810297165525	4 0.974826205405407	sub-optimal	X1<0.974826	6	4	1
transparent	0.97522279410623	-0.255398605322419	4 0.97522279410623	sub-optimal	X1<0.975223	6	4	1
transparent	0.752031189505942	-0.346057159606632	5 0.752031189505942	sub-optimal	X1<0.752031	6	5	1
transparent	0.757987864781171	-0.220218560035052	5 0.757987864781171	sub-optimal	X1<0.757988	6	5	1
transparent	0.765270584844984	-0.131253285418046	5 0.765270584844984	sub-optimal	X1<0.765271	6	5	1
transparent	0.782156650675461	-0.0695956282586767	5 0.782156650675461	sub-optimal	X1<0.782157	6	5	1
transparent	0.794574634172022	-0.0294387565897143	5 0.794574634172022	sub-optimal	X1<0.794575	6	5	1
transparent	0.802527984022163	-0.00706006555170369	5 0.802527984022163	sub-optimal	X1<0.802528	6	5	1
transparent	0.813994431984611	1.77635683940025e-15	5 0.813994431984611	sub-optimal	X1<0.813994	6	5	1
transparent	0.821562366443686	-0.00662318894130642	5 0.821562366443686	sub-optimal	X1<0.821562	6	5	1
transparent	0.82712506945245	-0.025869895151919	5 0.82712506945245	sub-optimal	X1<0.827125	6	5	1
transparent	0.832905651186593	-0.393713794455726	5 0.832905651186593	sub-optimal	X1<0.832906	6	5	1
transparent	0.837000492843799	-0.300809410936283	5 0.837000492843799	sub-optimal	X1<0.837000	6	5	1
#FFA500	0.840770405950025	-2.33175016969266	5 0.840770405950025	can_split	X1<0.840770	6	5	1
transparent	0.849074885016307	-2.13100384418713	5 0.849074885016307	sub-optimal	X1<0.849075	6	5	1
transparent	0.855122883920558	-1.94288945293137	5 0.855122883920558	sub-optimal	X1<0.855123	6	5	1
transparent	0.857799059362151	-1.76590703020332	5 0.857799059362151	sub-optimal	X1<0.857799	6	5	1
transparent	0.863967077340931	-1.59880945640504	5 0.863967077340931	sub-optimal	X1<0.863967	6	5	1
transparent	0.870778688578866	-1.44054852846827	5 0.870778688578866	sub-optimal	X1<0.870779	6	5	1
transparent	0.883921780739911	-1.29023470880861	5 0.883921780739911	sub-optimal	X1<0.883922	6	5	1
transparent	0.907211738522165	-1.14710658323856	5 0.907211738522165	sub-optimal	X1<0.907212	6	5	1
transparent	0.931375607266091	-1.01050734237037	5 0.931375607266091	sub-optimal	X1<0.931376	6	5	1
transparent	0.943758383393288	-0.879866430707116	5 0.943758383393288	sub-optimal	X1<0.943758	6	5	1
transparent	0.948371022474021	-0.754685056341096	5 0.948371022474021	sub-optimal	X1<0.948371	6	5	1
transparent	0.953166913008317	-0.634524624762994	5 0.953166913008317	sub-optimal	X1<0.953167	6	5	1
transparent	0.958138818736188	-0.518997415328496	5 0.958138818736188	sub-optimal	X1<0.958139	6	5	1
transparent	0.0821269832085818	-0.802917026975472	8 0.0821269832085818	sub-optimal	X1<0.082127	6	8	1
transparent	0.0860745509853587	-0.977282778190109	8 0.0860745509853587	sub-optimal	X1<0.086075	6	8	1
transparent	0.0900922525906935	-1.15688187243158	8 0.0900922525906935	sub-optimal	X1<0.090092	6	8	1
transparent	0.0970493158092722	-0.00885296147274062	8 0.0970493158092722	sub-optimal	X1<0.097049	6	8	1
transparent	0.105814171838574	-0.0401073238600276	8 0.105814171838574	sub-optimal	X1<0.105814	6	8	1
transparent	0.11293201323133	-0.0904219763864305	8 0.11293201323133	sub-optimal	X1<0.112932	6	8	1
transparent	0.116796790622175	-0.104907787776362	8 0.116796790622175	sub-optimal	X1<0.116797	6	8	1
transparent	0.123480718466453	-0.0495203727798099	8 0.123480718466453	sub-optimal	X1<0.123481	6	8	1
transparent	0.128917979658581	-0.0156520896939725	8 0.128917979658581	sub-optimal	X1<0.128918	6	8	1
transparent	0.139814364374615	-0.000950932157657292	8 0.139814364374615	sub-optimal	X1<0.139814	6	8	1
transparent	0.150485596386716	-0.00371147112981518	8 0.150485596386716	sub-optimal	X1<0.150486	6	8	1
transparent	0.157571841380559	-0.0227118402486823	8 0.157571841380559	sub-optimal	X1<0.157572	6	8	1
transparent	0.164737868937664	-0.156791867097066	8 0.164737868937664	sub-optimal	X1<0.164738	6	8	1
transparent	0.173503854661249	-0.0938588502073259	8 0.173503854661249	sub-optimal	X1<0.173504	6	8	1
transparent	0.183423838345334	-0.0475173391425301	8 0.183423838345334	sub-optimal	X1<0.183424	6	8	1
transparent	0.190725144930184	-0.573935507796122	8 0.190725144930184	sub-optimal	X1<0.190725	6	8	1
transparent	0.198249337496236	-0.449924351178666	8 0.198249337496236	sub-optimal	X1<0.198249	6	8	1
transparent	0.199849189142697	-0.341684277436507	8 0.199849189142697	sub-optimal	X1<0.199849	6	8	1
transparent	0.20076536689885	-0.248577006061073	8 0.20076536689885	sub-optimal	X1<0.200765	6	8	1
transparent	0.203831824124791	-0.170196984740432	8 0.203831824124791	sub-optimal	X1<0.203832	6	8	1
transparent	0.21596745273564	-0.106360681410401	8 0.21596745273564	sub-optimal	X1<0.215967	6	8	1
transparent	0.233404179452918	-0.84552886430323	8 0.233404179452918	sub-optimal	X1<0.233404	6	8	1
transparent	0.243136907112785	-0.698947006251768	8 0.243136907112785	sub-optimal	X1<0.243137	6	8	1
transparent	0.252795475884341	-0.564965233334256	8 0.252795475884341	sub-optimal	X1<0.252795	6	8	1
#FFA500	0.267083358601667	-2.59243010374958	8 0.267083358601667	can_split	X1<0.267083	6	8	1
transparent	0.279368628049269	-2.36501268547291	8 0.279368628049269	sub-optimal	X1<0.279369	6	8	1
transparent	0.288140362594277	-2.14593448965236	8 0.288140362594277	sub-optimal	X1<0.288140	6	8	1
transparent	0.294210443040356	-1.93460330595416	8 0.294210443040356	sub-optimal	X1<0.294210	6	8	1
transparent	0.298555508372374	-1.73048806070992	8 0.298555508372374	sub-optimal	X1<0.298556	6	8	1
transparent	0.302601688425057	-1.5331106549431	8 0.302601688425057	sub-optimal	X1<0.302602	6	8	1
transparent	0.310484169400297	-1.34203912446515	8 0.310484169400297	sub-optimal	X1<0.310484	6	8	1
transparent	0.325905423727818	-1.15688187243158	8 0.325905423727818	sub-optimal	X1<0.325905	6	8	1
transparent	0.33800692204386	-0.977282778190109	8 0.33800692204386	sub-optimal	X1<0.338007	6	8	1
transparent	0.344732500030659	-0.802917026975472	8 0.344732500030659	sub-optimal	X1<0.344733	6	8	1
transparent	0.44543250114657	-0.0100456142916503	11 0.44543250114657	sub-optimal	X1<0.445433	6	11	1
transparent	0.457439052755944	-0.0833225944142537	11 0.457439052755944	sub-optimal	X1<0.457439	6	11	1
transparent	0.462654642178677	-0.218418553679859	11 0.462654642178677	sub-optimal	X1<0.462655	6	11	1
transparent	0.476290705264546	-0.0320061907054363	11 0.476290705264546	sub-optimal	X1<0.476291	6	11	1
transparent	0.501527497195639	0	11 0.501527497195639	sub-optimal	X1<0.501527	6	11	1
transparent	0.533477914985269	-0.0320061907054363	11 0.533477914985269	sub-optimal	X1<0.533478	6	11	1
transparent	0.557755292858928	-0.218418553679859	11 0.557755292858928	sub-optimal	X1<0.557755	6	11	1
transparent	0.568081426783465	-0.0833225944142537	11 0.568081426783465	sub-optimal	X1<0.568081	6	11	1
#FFA500	0.599224032252096	-1.51056857654334	11 0.599224032252096	can_split	X1<0.599224	6	11	1
transparent	0.030959413619712	-0.0208673581338044	12 0.030959413619712	sub-optimal	X1<0.030959	6	12	1
transparent	0.0395219983765855	-0.214470501055001	12 0.0395219983765855	sub-optimal	X1<0.039522	6	12	1
transparent	0.0536785916192457	-0.594486006950621	12 0.0536785916192457	sub-optimal	X1<0.053679	6	12	1
transparent	0.0655585838248953	-0.127343966679913	12 0.0655585838248953	sub-optimal	X1<0.065559	6	12	1
transparent	0.0718155398499221	-0.456043068866714	12 0.0718155398499221	sub-optimal	X1<0.071816	6	12	1
transparent	0.0913896688725799	-1.03729928610552	12 0.0913896688725799	sub-optimal	X1<0.091390	6	12	1
#FFA500	0.11008392192889	-2.01753639739333	12 0.11008392192889	can_split	X1<0.110084	6	12	1
transparent	0.178294185781851	-0.151987099419237	13 0.178294185781851	sub-optimal	X1<0.178294	6	13	1
transparent	0.179636680521071	-0.066159173346847	13 0.179636680521071	sub-optimal	X1<0.179637	6	13	1
transparent	0.182096664444543	-0.0188726301039139	13 0.182096664444543	sub-optimal	X1<0.182097	6	13	1
transparent	0.184127744054422	-0.000706942437304292	13 0.184127744054422	sub-optimal	X1<0.184128	6	13	1
transparent	0.185072884894907	-0.00602028156476919	13 0.185072884894907	sub-optimal	X1<0.185073	6	13	1
transparent	0.193099119700491	-0.388867365865991	13 0.193099119700491	sub-optimal	X1<0.193099	6	13	1
transparent	0.209804961457849	-0.270466428987088	13 0.209804961457849	sub-optimal	X1<0.209805	6	13	1
transparent	0.22878497641068	-0.176922281001259	13 0.22878497641068	sub-optimal	X1<0.228785	6	13	1
transparent	0.24782305106055	-0.105134261379565	13 0.24782305106055	sub-optimal	X1<0.247823	6	13	1
transparent	0.2660762706073	-0.0529451641820096	13 0.2660762706073	sub-optimal	X1<0.266076	6	13	1
transparent	0.275551112601534	-0.0188982807186804	13 0.275551112601534	sub-optimal	X1<0.275551	6	13	1
transparent	0.279929986572824	-0.00209096290091892	13 0.279929986572824	sub-optimal	X1<0.279930	6	13	1
transparent	0.284796578576788	-0.525339106665467	13 0.284796578576788	sub-optimal	X1<0.284797	6	13	1
transparent	0.286204032832757	-0.403940852793525	13 0.286204032832757	sub-optimal	X1<0.286204	6	13	1
transparent	0.287516793585382	-0.298447864371354	13 0.287516793585382	sub-optimal	X1<0.287517	6	13	1
transparent	0.290062354761176	-0.208349408642748	13 0.290062354761176	sub-optimal	X1<0.290062	6	13	1
transparent	0.294476487673819	-0.133518533576021	13 0.294476487673819	sub-optimal	X1<0.294476	6	13	1
transparent	0.303634547744878	-0.0742394397486681	13 0.303634547744878	sub-optimal	X1<0.303635	6	13	1
transparent	0.311019049375318	-0.0312786511057617	13 0.311019049375318	sub-optimal	X1<0.311019	6	13	1
transparent	0.31768971902784	-0.00602028156476919	13 0.31768971902784	sub-optimal	X1<0.317690	6	13	1
transparent	0.335497342864983	-0.000706942437304292	13 0.335497342864983	sub-optimal	X1<0.335497	6	13	1
transparent	0.348180329776369	-0.0188726301039139	13 0.348180329776369	sub-optimal	X1<0.348180	6	13	1
transparent	0.354925496852957	-0.066159173346847	13 0.354925496852957	sub-optimal	X1<0.354925	6	13	1
transparent	0.367060573771596	-0.151987099419237	13 0.367060573771596	sub-optimal	X1<0.367061	6	13	1
transparent	0.780066763050854	-0.255398605322419	4 0.780066763050854	sub-optimal	X1<0.780067	7	4	1
transparent	0.783065955736674	-0.0823266619227496	4 0.783065955736674	sub-optimal	X1<0.783066	7	4	1
transparent	0.798138087731786	-0.008384720399782	4 0.798138087731786	sub-optimal	X1<0.798138	7	4	1
transparent	0.811128479079343	-0.00781638291443798	4 0.811128479079343	sub-optimal	X1<0.811128	7	4	1
transparent	0.812777684652247	-0.066437990733732	4 0.812777684652247	sub-optimal	X1<0.812778	7	4	1
transparent	0.823572244727984	-0.176144866063275	4 0.823572244727984	sub-optimal	X1<0.823572	7	4	1
transparent	0.836909996694885	-0.332480557112753	4 0.836909996694885	sub-optimal	X1<0.836910	7	4	1
transparent	0.846959815360606	-0.0142729741568388	4 0.846959815360606	sub-optimal	X1<0.846960	7	4	1
transparent	0.86069655767642	-0.0762438021586611	4 0.86069655767642	sub-optimal	X1<0.860697	7	4	1
transparent	0.87679094739724	-0.0243185884484873	4 0.87679094739724	sub-optimal	X1<0.876791	7	4	1
transparent	0.886360694770701	0	4 0.886360694770701	sub-optimal	X1<0.886361	7	4	1
transparent	0.892978051677346	-0.0243185884484873	4 0.892978051677346	sub-optimal	X1<0.892978	7	4	1
transparent	0.901385988574475	-0.0982043785724471	4 0.901385988574475	sub-optimal	X1<0.901386	7	4	1
transparent	0.916760126361623	-0.224573539967487	4 0.916760126361623	sub-optimal	X1<0.916760	7	4	1
transparent	0.936779780313373	-0.408745486478047	4 0.936779780313373	sub-optimal	X1<0.936780	7	4	1
transparent	0.944541693083011	-0.659290001686703	4 0.944541693083011	sub-optimal	X1<0.944542	7	4	1
transparent	0.945256063947454	-0.989634054410466	4 0.945256063947454	sub-optimal	X1<0.945256	7	4	1
transparent	0.95451391255483	-0.31383167452239	4 0.95451391255483	sub-optimal	X1<0.954514	7	4	1
transparent	0.969223821070045	-0.574612647570746	4 0.969223821070045	sub-optimal	X1<0.969224	7	4	1
transparent	0.974826205405407	-0.956810297165525	4 0.974826205405407	sub-optimal	X1<0.974826	7	4	1
transparent	0.97522279410623	-0.255398605322419	4 0.97522279410623	sub-optimal	X1<0.975223	7	4	1
transparent	0.752031189505942	-0.346057159606632	5 0.752031189505942	sub-optimal	X1<0.752031	7	5	1
transparent	0.757987864781171	-0.220218560035052	5 0.757987864781171	sub-optimal	X1<0.757988	7	5	1
transparent	0.765270584844984	-0.131253285418046	5 0.765270584844984	sub-optimal	X1<0.765271	7	5	1
transparent	0.782156650675461	-0.0695956282586767	5 0.782156650675461	sub-optimal	X1<0.782157	7	5	1
transparent	0.794574634172022	-0.0294387565897143	5 0.794574634172022	sub-optimal	X1<0.794575	7	5	1
transparent	0.802527984022163	-0.00706006555170369	5 0.802527984022163	sub-optimal	X1<0.802528	7	5	1
transparent	0.813994431984611	1.77635683940025e-15	5 0.813994431984611	sub-optimal	X1<0.813994	7	5	1
transparent	0.821562366443686	-0.00662318894130642	5 0.821562366443686	sub-optimal	X1<0.821562	7	5	1
transparent	0.82712506945245	-0.025869895151919	5 0.82712506945245	sub-optimal	X1<0.827125	7	5	1
transparent	0.832905651186593	-0.393713794455726	5 0.832905651186593	sub-optimal	X1<0.832906	7	5	1
transparent	0.837000492843799	-0.300809410936283	5 0.837000492843799	sub-optimal	X1<0.837000	7	5	1
#FFA500	0.840770405950025	-2.33175016969266	5 0.840770405950025	can_split	X1<0.840770	7	5	1
transparent	0.849074885016307	-2.13100384418713	5 0.849074885016307	sub-optimal	X1<0.849075	7	5	1
transparent	0.855122883920558	-1.94288945293137	5 0.855122883920558	sub-optimal	X1<0.855123	7	5	1
transparent	0.857799059362151	-1.76590703020332	5 0.857799059362151	sub-optimal	X1<0.857799	7	5	1
transparent	0.863967077340931	-1.59880945640504	5 0.863967077340931	sub-optimal	X1<0.863967	7	5	1
transparent	0.870778688578866	-1.44054852846827	5 0.870778688578866	sub-optimal	X1<0.870779	7	5	1
transparent	0.883921780739911	-1.29023470880861	5 0.883921780739911	sub-optimal	X1<0.883922	7	5	1
transparent	0.907211738522165	-1.14710658323856	5 0.907211738522165	sub-optimal	X1<0.907212	7	5	1
transparent	0.931375607266091	-1.01050734237037	5 0.931375607266091	sub-optimal	X1<0.931376	7	5	1
transparent	0.943758383393288	-0.879866430707116	5 0.943758383393288	sub-optimal	X1<0.943758	7	5	1
